,brewery_name,review_overall,beer_style,beer_name,beer_abv,beer_brew_name,unique_id,user_id
1162,Amstel Brouwerij B. V.,1.5,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,3106
1163,Amstel Brouwerij B. V.,3.0,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,9990
1164,Amstel Brouwerij B. V.,3.0,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,3024
1165,Amstel Brouwerij B. V.,2.0,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,4330
1166,Amstel Brouwerij B. V.,2.5,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,6827
1167,Amstel Brouwerij B. V.,2.0,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,8954
1168,Amstel Brouwerij B. V.,1.5,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,7331
1169,Amstel Brouwerij B. V.,2.5,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,1621
1170,Amstel Brouwerij B. V.,3.0,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,3803
1171,Amstel Brouwerij B. V.,1.5,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,6592
1172,Amstel Brouwerij B. V.,4.0,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,19
1173,Amstel Brouwerij B. V.,2.5,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,5537
1174,Amstel Brouwerij B. V.,2.0,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,7720
1175,Amstel Brouwerij B. V.,1.0,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,1749
1176,Amstel Brouwerij B. V.,3.0,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,10088
1177,Amstel Brouwerij B. V.,2.0,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,10509
1178,Amstel Brouwerij B. V.,3.0,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,1364
1179,Amstel Brouwerij B. V.,2.0,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,1167
1180,Amstel Brouwerij B. V.,4.5,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,7199
1181,Amstel Brouwerij B. V.,2.0,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,8130
1182,Amstel Brouwerij B. V.,2.5,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,7075
1183,Amstel Brouwerij B. V.,1.5,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,3771
1184,Amstel Brouwerij B. V.,3.5,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,9954
1185,Amstel Brouwerij B. V.,3.0,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,9368
1186,Amstel Brouwerij B. V.,1.0,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,8266
1187,Amstel Brouwerij B. V.,1.0,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,4969
1188,Amstel Brouwerij B. V.,3.0,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,2523
1189,Amstel Brouwerij B. V.,3.0,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,4611
1190,Amstel Brouwerij B. V.,1.0,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,4140
1191,Amstel Brouwerij B. V.,3.5,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,7018
1192,Amstel Brouwerij B. V.,3.5,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,5947
1193,Amstel Brouwerij B. V.,4.0,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,3400
1194,Amstel Brouwerij B. V.,3.5,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,4279
1195,Amstel Brouwerij B. V.,2.0,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,930
1196,Amstel Brouwerij B. V.,2.0,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,578
1197,Amstel Brouwerij B. V.,4.5,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,2069
1198,Amstel Brouwerij B. V.,2.0,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,8559
1199,Amstel Brouwerij B. V.,3.5,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,8629
1200,Amstel Brouwerij B. V.,1.5,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,8363
1201,Amstel Brouwerij B. V.,3.0,Light Lager,Amstel Light,3.5,Amstel Light (Amstel Brouwerij B. V.),1,1387
1202,Amstel Brouwerij B. V.,3.5,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,9449
1203,Amstel Brouwerij B. V.,2.5,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,4662
1204,Amstel Brouwerij B. V.,2.0,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,3092
1205,Amstel Brouwerij B. V.,3.0,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,3320
1206,Amstel Brouwerij B. V.,2.5,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,7340
1207,Amstel Brouwerij B. V.,5.0,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,6976
1208,Amstel Brouwerij B. V.,3.0,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,930
1209,Amstel Brouwerij B. V.,2.0,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,4852
1210,Amstel Brouwerij B. V.,2.5,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,310
1211,Amstel Brouwerij B. V.,2.0,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,4858
1212,Amstel Brouwerij B. V.,2.5,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,5781
1213,Amstel Brouwerij B. V.,2.5,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,3315
1214,Amstel Brouwerij B. V.,2.0,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,9778
1215,Amstel Brouwerij B. V.,2.5,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,4168
1216,Amstel Brouwerij B. V.,3.5,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,1358
1217,Amstel Brouwerij B. V.,3.0,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,5336
1218,Amstel Brouwerij B. V.,3.5,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,6775
1219,Amstel Brouwerij B. V.,4.0,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,9519
1220,Amstel Brouwerij B. V.,3.0,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,5807
1221,Amstel Brouwerij B. V.,3.5,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,6018
1222,Amstel Brouwerij B. V.,3.0,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,10463
1223,Amstel Brouwerij B. V.,3.0,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,9248
1224,Amstel Brouwerij B. V.,3.5,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,10513
1225,Amstel Brouwerij B. V.,3.5,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,8808
1226,Amstel Brouwerij B. V.,2.5,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,7955
1227,Amstel Brouwerij B. V.,4.0,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,9429
1228,Amstel Brouwerij B. V.,3.0,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,6016
1229,Amstel Brouwerij B. V.,4.0,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,9162
1230,Amstel Brouwerij B. V.,2.0,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,7101
1231,Amstel Brouwerij B. V.,3.5,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,10078
1232,Amstel Brouwerij B. V.,1.5,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,7163
1233,Amstel Brouwerij B. V.,4.5,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,9519
1234,Amstel Brouwerij B. V.,4.0,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,2372
1235,Amstel Brouwerij B. V.,2.5,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,7937
1236,Amstel Brouwerij B. V.,2.5,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,8878
1237,Amstel Brouwerij B. V.,1.0,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,8818
1238,Amstel Brouwerij B. V.,2.0,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,6859
1239,Amstel Brouwerij B. V.,3.0,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,1102
1240,Amstel Brouwerij B. V.,2.5,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,6763
1241,Amstel Brouwerij B. V.,4.0,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,55
1242,Amstel Brouwerij B. V.,2.5,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,6337
1243,Amstel Brouwerij B. V.,3.0,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,3106
1244,Amstel Brouwerij B. V.,2.5,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,10663
1245,Amstel Brouwerij B. V.,2.0,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,8291
1246,Amstel Brouwerij B. V.,4.0,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,4403
1247,Amstel Brouwerij B. V.,3.5,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,7891
1248,Amstel Brouwerij B. V.,3.5,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,8112
1249,Amstel Brouwerij B. V.,4.0,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,5997
1250,Amstel Brouwerij B. V.,2.0,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,7281
1251,Amstel Brouwerij B. V.,3.0,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,1310
1252,Amstel Brouwerij B. V.,3.0,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,6354
1253,Amstel Brouwerij B. V.,2.5,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,6590
1254,Amstel Brouwerij B. V.,1.5,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,8322
1255,Amstel Brouwerij B. V.,1.0,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,6710
1256,Amstel Brouwerij B. V.,1.0,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,9742
1257,Amstel Brouwerij B. V.,2.0,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,8943
1258,Amstel Brouwerij B. V.,3.5,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,2839
1259,Amstel Brouwerij B. V.,2.0,Euro Pale Lager,Amstel Lager,5.0,Amstel Lager (Amstel Brouwerij B. V.),12,10318
1260,Moon River Brewing Company,4.0,American Porter,The Captain's Porter,6.0,The Captain's Porter (Moon River Brewing Company),6,1418
1261,Moon River Brewing Company,4.5,American Porter,The Captain's Porter,6.0,The Captain's Porter (Moon River Brewing Company),6,1042
1262,Moon River Brewing Company,4.0,American Porter,The Captain's Porter,6.0,The Captain's Porter (Moon River Brewing Company),6,3165
1263,Moon River Brewing Company,3.0,American Porter,The Captain's Porter,6.0,The Captain's Porter (Moon River Brewing Company),6,6387
1264,Moon River Brewing Company,4.5,American Porter,The Captain's Porter,6.0,The Captain's Porter (Moon River Brewing Company),6,10541
1265,Moon River Brewing Company,4.5,American Porter,The Captain's Porter,6.0,The Captain's Porter (Moon River Brewing Company),6,2240
1266,Moon River Brewing Company,3.5,American Porter,The Captain's Porter,6.0,The Captain's Porter (Moon River Brewing Company),6,7983
1267,Moon River Brewing Company,4.5,American Porter,The Captain's Porter,6.0,The Captain's Porter (Moon River Brewing Company),6,1974
1268,Moon River Brewing Company,4.5,American Porter,The Captain's Porter,6.0,The Captain's Porter (Moon River Brewing Company),6,9110
1269,Moon River Brewing Company,4.5,American Porter,The Captain's Porter,6.0,The Captain's Porter (Moon River Brewing Company),6,1176
1270,Moon River Brewing Company,4.0,American Porter,The Captain's Porter,6.0,The Captain's Porter (Moon River Brewing Company),6,8240
1271,Moon River Brewing Company,4.0,American Porter,The Captain's Porter,6.0,The Captain's Porter (Moon River Brewing Company),6,7547
1272,Moon River Brewing Company,4.5,American Porter,The Captain's Porter,6.0,The Captain's Porter (Moon River Brewing Company),6,3095
1273,Moon River Brewing Company,4.0,American Porter,The Captain's Porter,6.0,The Captain's Porter (Moon River Brewing Company),6,1965
1274,Moon River Brewing Company,4.5,American Porter,The Captain's Porter,6.0,The Captain's Porter (Moon River Brewing Company),6,3172
1275,Moon River Brewing Company,4.5,American Porter,The Captain's Porter,6.0,The Captain's Porter (Moon River Brewing Company),6,1326
1276,Moon River Brewing Company,4.0,American Porter,The Captain's Porter,6.0,The Captain's Porter (Moon River Brewing Company),6,5216
1277,Moon River Brewing Company,3.5,American Porter,The Captain's Porter,6.0,The Captain's Porter (Moon River Brewing Company),6,8818
1278,Moon River Brewing Company,3.5,American Porter,The Captain's Porter,6.0,The Captain's Porter (Moon River Brewing Company),6,10240
1279,Moon River Brewing Company,3.5,American Porter,The Captain's Porter,6.0,The Captain's Porter (Moon River Brewing Company),6,2291
1280,Moon River Brewing Company,3.5,American Porter,The Captain's Porter,6.0,The Captain's Porter (Moon River Brewing Company),6,1173
1281,Moon River Brewing Company,4.0,American Porter,The Captain's Porter,6.0,The Captain's Porter (Moon River Brewing Company),6,3074
1282,Moon River Brewing Company,3.5,American Porter,The Captain's Porter,6.0,The Captain's Porter (Moon River Brewing Company),6,1856
1283,Moon River Brewing Company,4.0,American Porter,The Captain's Porter,6.0,The Captain's Porter (Moon River Brewing Company),6,7058
1284,Moon River Brewing Company,4.0,American Porter,The Captain's Porter,6.0,The Captain's Porter (Moon River Brewing Company),6,8254
1285,Moon River Brewing Company,4.0,American Porter,The Captain's Porter,6.0,The Captain's Porter (Moon River Brewing Company),6,5230
1286,Moon River Brewing Company,4.0,American Porter,The Captain's Porter,6.0,The Captain's Porter (Moon River Brewing Company),6,3128
1287,Moon River Brewing Company,4.5,American Porter,The Captain's Porter,6.0,The Captain's Porter (Moon River Brewing Company),6,5539
1288,Moon River Brewing Company,4.5,American Porter,The Captain's Porter,6.0,The Captain's Porter (Moon River Brewing Company),6,5531
1289,Moon River Brewing Company,3.5,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,4672
1290,Moon River Brewing Company,3.5,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,2240
1291,Moon River Brewing Company,3.0,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,2795
1292,Moon River Brewing Company,3.0,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,5515
1293,Moon River Brewing Company,4.0,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,9110
1294,Moon River Brewing Company,3.5,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,1974
1295,Moon River Brewing Company,4.0,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,5688
1296,Moon River Brewing Company,3.5,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,9042
1297,Moon River Brewing Company,3.5,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,9298
1298,Moon River Brewing Company,4.0,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,8834
1299,Moon River Brewing Company,3.5,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,7310
1300,Moon River Brewing Company,4.0,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,2888
1301,Moon River Brewing Company,4.0,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,9633
1302,Moon River Brewing Company,3.5,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,551
1303,Moon River Brewing Company,4.5,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,3172
1304,Moon River Brewing Company,3.0,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,1965
1305,Moon River Brewing Company,2.5,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,1173
1306,Moon River Brewing Company,4.0,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,7075
1307,Moon River Brewing Company,2.0,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,8033
1308,Moon River Brewing Company,4.0,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,1326
1309,Moon River Brewing Company,4.0,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,6411
1310,Moon River Brewing Company,4.0,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,1584
1311,Moon River Brewing Company,4.0,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,8818
1312,Moon River Brewing Company,4.5,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,8815
1313,Moon River Brewing Company,3.5,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,10240
1314,Moon River Brewing Company,3.0,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,3074
1315,Moon River Brewing Company,4.0,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,1856
1316,Moon River Brewing Company,4.5,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,501
1317,Moon River Brewing Company,4.5,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,1042
1318,Moon River Brewing Company,4.0,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,7547
1319,Moon River Brewing Company,4.0,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,5216
1320,Moon River Brewing Company,3.5,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,1418
1321,Moon River Brewing Company,3.5,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,7058
1322,Moon River Brewing Company,4.5,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,3538
1323,Moon River Brewing Company,4.0,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,6017
1324,Moon River Brewing Company,4.0,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,8254
1325,Moon River Brewing Company,4.0,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,5230
1326,Moon River Brewing Company,4.0,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,3128
1327,Moon River Brewing Company,4.0,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,5539
1328,Moon River Brewing Company,3.5,American IPA,Swamp Fox IPA,5.8,Swamp Fox IPA (Moon River Brewing Company),13,5531
1329,Isle Of Skye Brewery,3.5,Scotch Ale / Wee Heavy,Wee Beast (Cuillin Beast),7.0,Wee Beast (Cuillin Beast) (Isle Of Skye Brewery),14,374
1330,Isle Of Skye Brewery,3.5,Scotch Ale / Wee Heavy,Wee Beast (Cuillin Beast),7.0,Wee Beast (Cuillin Beast) (Isle Of Skye Brewery),14,386
1331,Isle Of Skye Brewery,2.5,Scotch Ale / Wee Heavy,Wee Beast (Cuillin Beast),7.0,Wee Beast (Cuillin Beast) (Isle Of Skye Brewery),14,9407
1332,Isle Of Skye Brewery,2.5,Scotch Ale / Wee Heavy,Wee Beast (Cuillin Beast),7.0,Wee Beast (Cuillin Beast) (Isle Of Skye Brewery),14,1244
1333,Isle Of Skye Brewery,2.5,Scotch Ale / Wee Heavy,Wee Beast (Cuillin Beast),7.0,Wee Beast (Cuillin Beast) (Isle Of Skye Brewery),14,590
1334,Isle Of Skye Brewery,4.0,Scotch Ale / Wee Heavy,Wee Beast (Cuillin Beast),7.0,Wee Beast (Cuillin Beast) (Isle Of Skye Brewery),14,3163
1335,Isle Of Skye Brewery,4.0,Scotch Ale / Wee Heavy,Wee Beast (Cuillin Beast),7.0,Wee Beast (Cuillin Beast) (Isle Of Skye Brewery),14,2440
1336,Isle Of Skye Brewery,2.5,Scotch Ale / Wee Heavy,Wee Beast (Cuillin Beast),7.0,Wee Beast (Cuillin Beast) (Isle Of Skye Brewery),14,2287
1337,Isle Of Skye Brewery,3.0,Scotch Ale / Wee Heavy,Wee Beast (Cuillin Beast),7.0,Wee Beast (Cuillin Beast) (Isle Of Skye Brewery),14,5669
1338,Isle Of Skye Brewery,3.5,Scotch Ale / Wee Heavy,Wee Beast (Cuillin Beast),7.0,Wee Beast (Cuillin Beast) (Isle Of Skye Brewery),14,7692
1339,Isle Of Skye Brewery,2.5,Scotch Ale / Wee Heavy,Wee Beast (Cuillin Beast),7.0,Wee Beast (Cuillin Beast) (Isle Of Skye Brewery),14,1613
1340,Isle Of Skye Brewery,4.0,Scotch Ale / Wee Heavy,Wee Beast (Cuillin Beast),7.0,Wee Beast (Cuillin Beast) (Isle Of Skye Brewery),14,1176
1341,Isle Of Skye Brewery,4.0,Scotch Ale / Wee Heavy,Wee Beast (Cuillin Beast),7.0,Wee Beast (Cuillin Beast) (Isle Of Skye Brewery),14,4285
1342,Isle Of Skye Brewery,4.0,Scotch Ale / Wee Heavy,Wee Beast (Cuillin Beast),7.0,Wee Beast (Cuillin Beast) (Isle Of Skye Brewery),14,5612
1343,Isle Of Skye Brewery,3.0,Scotch Ale / Wee Heavy,Wee Beast (Cuillin Beast),7.0,Wee Beast (Cuillin Beast) (Isle Of Skye Brewery),14,3379
1344,Isle Of Skye Brewery,2.5,Scotch Ale / Wee Heavy,Wee Beast (Cuillin Beast),7.0,Wee Beast (Cuillin Beast) (Isle Of Skye Brewery),14,5484
1345,Isle Of Skye Brewery,4.0,Scotch Ale / Wee Heavy,Wee Beast (Cuillin Beast),7.0,Wee Beast (Cuillin Beast) (Isle Of Skye Brewery),14,1736
1346,Isle Of Skye Brewery,3.5,Scotch Ale / Wee Heavy,Wee Beast (Cuillin Beast),7.0,Wee Beast (Cuillin Beast) (Isle Of Skye Brewery),14,8892
1347,Isle Of Skye Brewery,5.0,Scotch Ale / Wee Heavy,Wee Beast (Cuillin Beast),7.0,Wee Beast (Cuillin Beast) (Isle Of Skye Brewery),14,4323
1348,Isle Of Skye Brewery,3.5,Scotch Ale / Wee Heavy,Wee Beast (Cuillin Beast),7.0,Wee Beast (Cuillin Beast) (Isle Of Skye Brewery),14,8953
1349,Isle Of Skye Brewery,3.5,Scotch Ale / Wee Heavy,Wee Beast (Cuillin Beast),7.0,Wee Beast (Cuillin Beast) (Isle Of Skye Brewery),14,6229
1350,Isle Of Skye Brewery,2.5,Scotch Ale / Wee Heavy,Wee Beast (Cuillin Beast),7.0,Wee Beast (Cuillin Beast) (Isle Of Skye Brewery),14,2459
1351,Isle Of Skye Brewery,3.5,Scotch Ale / Wee Heavy,Wee Beast (Cuillin Beast),7.0,Wee Beast (Cuillin Beast) (Isle Of Skye Brewery),14,10648
1352,Isle Of Skye Brewery,3.5,Scotch Ale / Wee Heavy,Wee Beast (Cuillin Beast),7.0,Wee Beast (Cuillin Beast) (Isle Of Skye Brewery),14,4228
